,Disease,Disease_Labels
3126,Hypertension,23
3127,Migraine,30
3128,Cervical_spondylosis,7
3129,Paralysis_(brain_hemorrhage),32
3130,Jaundice,28
3131,Malaria,29
3132,Chicken_pox,8
3133,Dengue,11
3134,Typhoid,37
3135,hepatitis_A,40
3136,Hepatitis_B,19
3137,Hepatitis_C,20
3138,Hepatitis_D,21
3139,Hepatitis_E,22
3140,Alcoholic_hepatitis,3
3141,Tuberculosis,36
3142,Common_Cold,10
3143,Pneumonia,34
3144,Dimorphic_hemmorhoids(piles),13
3145,Heart_attack,18
3146,Varicose_veins,39
3147,Hypothyroidism,26
3148,Hyperthyroidism,24
3149,Hypoglycemia,25
3150,Osteoarthristis,31
3151,Arthritis,5
3152,(vertigo)_Paroymsal__Positional_Vertigo,0
3153,Acne,2
3154,Urinary_tract_infection,38
3155,Psoriasis,35
3156,Impetigo,27
3157,Fungal_infection,15
3158,Allergy,4
3159,GERD,16
3160,Chronic_cholestasis,9
3161,Drug_Reaction,14
3162,Peptic_ulcer_diseae,33
3163,AIDS,1
3164,Diabetes,12
3165,Gastroenteritis,17
3166,Bronchial_Asthma,6
3167,Hypertension,23
3168,Migraine,30
3169,Cervical_spondylosis,7
3170,Paralysis_(brain_hemorrhage),32
3171,Jaundice,28
3172,Malaria,29
3173,Chicken_pox,8
3174,Dengue,11
3175,Typhoid,37
3176,hepatitis_A,40
3177,Hepatitis_B,19
3178,Hepatitis_C,20
3179,Hepatitis_D,21
3180,Hepatitis_E,22
3181,Alcoholic_hepatitis,3
3182,Tuberculosis,36
3183,Common_Cold,10
3184,Pneumonia,34
3185,Dimorphic_hemmorhoids(piles),13
3186,Heart_attack,18
3187,Varicose_veins,39
3188,Hypothyroidism,26
3189,Hyperthyroidism,24
3190,Hypoglycemia,25
3191,Osteoarthristis,31
3192,Arthritis,5
3193,(vertigo)_Paroymsal__Positional_Vertigo,0
3194,Acne,2
3195,Urinary_tract_infection,38
3196,Psoriasis,35
3197,Impetigo,27
3198,Fungal_infection,15
3199,Allergy,4
3200,GERD,16
3201,Chronic_cholestasis,9
3202,Drug_Reaction,14
3203,Peptic_ulcer_diseae,33
3204,AIDS,1
3205,Diabetes,12
3206,Gastroenteritis,17
3207,Bronchial_Asthma,6
3208,Hypertension,23
3209,Migraine,30
3210,Cervical_spondylosis,7
3211,Paralysis_(brain_hemorrhage),32
3212,Jaundice,28
3213,Malaria,29
3214,Chicken_pox,8
3215,Dengue,11
3216,Typhoid,37
3217,hepatitis_A,40
3218,Hepatitis_B,19
3219,Hepatitis_C,20
3220,Hepatitis_D,21
3221,Hepatitis_E,22
3222,Alcoholic_hepatitis,3
3223,Tuberculosis,36
3224,Common_Cold,10
3225,Pneumonia,34
3226,Dimorphic_hemmorhoids(piles),13
3227,Heart_attack,18
3228,Varicose_veins,39
3229,Hypothyroidism,26
3230,Hyperthyroidism,24
3231,Hypoglycemia,25
3232,Osteoarthristis,31
3233,Arthritis,5
3234,(vertigo)_Paroymsal__Positional_Vertigo,0
3235,Acne,2
3236,Urinary_tract_infection,38
3237,Psoriasis,35
3238,Impetigo,27
3239,Fungal_infection,15
3240,Allergy,4
3241,GERD,16
3242,Chronic_cholestasis,9
3243,Drug_Reaction,14
3244,Peptic_ulcer_diseae,33
3245,AIDS,1
3246,Diabetes,12
3247,Gastroenteritis,17
3248,Bronchial_Asthma,6
3249,Hypertension,23
3250,Migraine,30
3251,Cervical_spondylosis,7
3252,Paralysis_(brain_hemorrhage),32
3253,Jaundice,28
3254,Malaria,29
3255,Chicken_pox,8
3256,Dengue,11
3257,Typhoid,37
3258,hepatitis_A,40
3259,Hepatitis_B,19
3260,Hepatitis_C,20
3261,Hepatitis_D,21
3262,Hepatitis_E,22
3263,Alcoholic_hepatitis,3
3264,Tuberculosis,36
3265,Common_Cold,10
3266,Pneumonia,34
3267,Dimorphic_hemmorhoids(piles),13
3268,Heart_attack,18
3269,Varicose_veins,39
3270,Hypothyroidism,26
3271,Hyperthyroidism,24
3272,Hypoglycemia,25
3273,Osteoarthristis,31
3274,Arthritis,5
3275,(vertigo)_Paroymsal__Positional_Vertigo,0
3276,Acne,2
3277,Urinary_tract_infection,38
3278,Psoriasis,35
3279,Impetigo,27
3280,Fungal_infection,15
3281,Allergy,4
3282,GERD,16
3283,Chronic_cholestasis,9
3284,Drug_Reaction,14
3285,Peptic_ulcer_diseae,33
3286,AIDS,1
3287,Diabetes,12
3288,Gastroenteritis,17
3289,Bronchial_Asthma,6
3290,Hypertension,23
3291,Migraine,30
3292,Cervical_spondylosis,7
3293,Paralysis_(brain_hemorrhage),32
3294,Jaundice,28
3295,Malaria,29
3296,Chicken_pox,8
3297,Dengue,11
3298,Typhoid,37
3299,hepatitis_A,40
3300,Hepatitis_B,19
3301,Hepatitis_C,20
3302,Hepatitis_D,21
3303,Hepatitis_E,22
3304,Alcoholic_hepatitis,3
3305,Tuberculosis,36
3306,Common_Cold,10
3307,Pneumonia,34
3308,Dimorphic_hemmorhoids(piles),13
3309,Heart_attack,18
3310,Varicose_veins,39
3311,Hypothyroidism,26
3312,Hyperthyroidism,24
3313,Hypoglycemia,25
3314,Osteoarthristis,31
3315,Arthritis,5
3316,(vertigo)_Paroymsal__Positional_Vertigo,0
3317,Acne,2
3318,Urinary_tract_infection,38
3319,Psoriasis,35
3320,Impetigo,27
3321,Fungal_infection,15
3322,Allergy,4
3323,GERD,16
3324,Chronic_cholestasis,9
3325,Drug_Reaction,14
3326,Peptic_ulcer_diseae,33
3327,AIDS,1
3328,Diabetes,12
3329,Gastroenteritis,17
3330,Bronchial_Asthma,6
3331,Hypertension,23
3332,Migraine,30
3333,Cervical_spondylosis,7
3334,Paralysis_(brain_hemorrhage),32
3335,Jaundice,28
3336,Malaria,29
3337,Chicken_pox,8
3338,Dengue,11
3339,Typhoid,37
3340,hepatitis_A,40
3341,Hepatitis_B,19
3342,Hepatitis_C,20
3343,Hepatitis_D,21
3344,Hepatitis_E,22
3345,Alcoholic_hepatitis,3
3346,Tuberculosis,36
3347,Common_Cold,10
3348,Pneumonia,34
3349,Dimorphic_hemmorhoids(piles),13
3350,Heart_attack,18
3351,Varicose_veins,39
3352,Hypothyroidism,26
3353,Hyperthyroidism,24
3354,Hypoglycemia,25
3355,Osteoarthristis,31
3356,Arthritis,5
3357,(vertigo)_Paroymsal__Positional_Vertigo,0
3358,Acne,2
3359,Urinary_tract_infection,38
3360,Psoriasis,35
3361,Impetigo,27
3362,Fungal_infection,15
3363,Allergy,4
3364,GERD,16
3365,Chronic_cholestasis,9
3366,Drug_Reaction,14
3367,Peptic_ulcer_diseae,33
3368,AIDS,1
3369,Diabetes,12
3370,Gastroenteritis,17
3371,Bronchial_Asthma,6
3372,Hypertension,23
3373,Migraine,30
3374,Cervical_spondylosis,7
3375,Paralysis_(brain_hemorrhage),32
3376,Jaundice,28
3377,Malaria,29
3378,Chicken_pox,8
3379,Dengue,11
3380,Typhoid,37
3381,hepatitis_A,40
3382,Hepatitis_B,19
3383,Hepatitis_C,20
3384,Hepatitis_D,21
3385,Hepatitis_E,22
3386,Alcoholic_hepatitis,3
3387,Tuberculosis,36
3388,Common_Cold,10
3389,Pneumonia,34
3390,Dimorphic_hemmorhoids(piles),13
3391,Heart_attack,18
3392,Varicose_veins,39
3393,Hypothyroidism,26
3394,Hyperthyroidism,24
3395,Hypoglycemia,25
3396,Osteoarthristis,31
3397,Arthritis,5
3398,(vertigo)_Paroymsal__Positional_Vertigo,0
3399,Acne,2
3400,Urinary_tract_infection,38
3401,Psoriasis,35
3402,Impetigo,27
3403,Fungal_infection,15
3404,Allergy,4
3405,GERD,16
3406,Chronic_cholestasis,9
3407,Drug_Reaction,14
3408,Peptic_ulcer_diseae,33
3409,AIDS,1
3410,Diabetes,12
3411,Gastroenteritis,17
3412,Bronchial_Asthma,6
3413,Hypertension,23
3414,Migraine,30
3415,Cervical_spondylosis,7
3416,Paralysis_(brain_hemorrhage),32
3417,Jaundice,28
3418,Malaria,29
3419,Chicken_pox,8
3420,Dengue,11
3421,Typhoid,37
3422,hepatitis_A,40
3423,Hepatitis_B,19
3424,Hepatitis_C,20
3425,Hepatitis_D,21
3426,Hepatitis_E,22
3427,Alcoholic_hepatitis,3
3428,Tuberculosis,36
3429,Common_Cold,10
3430,Pneumonia,34
3431,Dimorphic_hemmorhoids(piles),13
3432,Heart_attack,18
3433,Varicose_veins,39
3434,Hypothyroidism,26
3435,Hyperthyroidism,24
3436,Hypoglycemia,25
3437,Osteoarthristis,31
3438,Arthritis,5
3439,(vertigo)_Paroymsal__Positional_Vertigo,0
3440,Acne,2
3441,Urinary_tract_infection,38
3442,Psoriasis,35
3443,Impetigo,27
3444,Fungal_infection,15
3445,Allergy,4
3446,GERD,16
3447,Chronic_cholestasis,9
3448,Drug_Reaction,14
3449,Peptic_ulcer_diseae,33
3450,AIDS,1
3451,Diabetes,12
3452,Gastroenteritis,17
3453,Bronchial_Asthma,6
3454,Hypertension,23
3455,Migraine,30
3456,Cervical_spondylosis,7
3457,Paralysis_(brain_hemorrhage),32
3458,Jaundice,28
3459,Malaria,29
3460,Chicken_pox,8
3461,Dengue,11
3462,Typhoid,37
3463,hepatitis_A,40
3464,Hepatitis_B,19
3465,Hepatitis_C,20
3466,Hepatitis_D,21
3467,Hepatitis_E,22
3468,Alcoholic_hepatitis,3
3469,Tuberculosis,36
3470,Common_Cold,10
3471,Pneumonia,34
3472,Dimorphic_hemmorhoids(piles),13
3473,Heart_attack,18
3474,Varicose_veins,39
3475,Hypothyroidism,26
3476,Hyperthyroidism,24
3477,Hypoglycemia,25
3478,Osteoarthristis,31
3479,Arthritis,5
3480,(vertigo)_Paroymsal__Positional_Vertigo,0
3481,Acne,2
3482,Urinary_tract_infection,38
3483,Psoriasis,35
3484,Impetigo,27
3485,Fungal_infection,15
3486,Allergy,4
3487,GERD,16
3488,Chronic_cholestasis,9
3489,Drug_Reaction,14
3490,Peptic_ulcer_diseae,33
3491,AIDS,1
3492,Diabetes,12
3493,Gastroenteritis,17
3494,Bronchial_Asthma,6
3495,Hypertension,23
3496,Migraine,30
3497,Cervical_spondylosis,7
3498,Paralysis_(brain_hemorrhage),32
3499,Jaundice,28
3500,Malaria,29
3501,Chicken_pox,8
3502,Dengue,11
3503,Typhoid,37
3504,hepatitis_A,40
3505,Hepatitis_B,19
3506,Hepatitis_C,20
3507,Hepatitis_D,21
3508,Hepatitis_E,22
3509,Alcoholic_hepatitis,3
3510,Tuberculosis,36
3511,Common_Cold,10
3512,Pneumonia,34
3513,Dimorphic_hemmorhoids(piles),13
3514,Heart_attack,18
3515,Varicose_veins,39
3516,Hypothyroidism,26
3517,Hyperthyroidism,24
3518,Hypoglycemia,25
3519,Osteoarthristis,31
3520,Arthritis,5
3521,(vertigo)_Paroymsal__Positional_Vertigo,0
3522,Acne,2
3523,Urinary_tract_infection,38
3524,Psoriasis,35
3525,Impetigo,27
3526,Fungal_infection,15
3527,Allergy,4
3528,GERD,16
3529,Chronic_cholestasis,9
3530,Drug_Reaction,14
3531,Peptic_ulcer_diseae,33
3532,AIDS,1
3533,Diabetes,12
3534,Gastroenteritis,17
3535,Bronchial_Asthma,6
3536,Hypertension,23
3537,Migraine,30
3538,Cervical_spondylosis,7
3539,Paralysis_(brain_hemorrhage),32
3540,Jaundice,28
3541,Malaria,29
3542,Chicken_pox,8
3543,Dengue,11
3544,Typhoid,37
3545,hepatitis_A,40
3546,Hepatitis_B,19
3547,Hepatitis_C,20
3548,Hepatitis_D,21
3549,Hepatitis_E,22
3550,Alcoholic_hepatitis,3
3551,Tuberculosis,36
3552,Common_Cold,10
3553,Pneumonia,34
3554,Dimorphic_hemmorhoids(piles),13
3555,Heart_attack,18
3556,Varicose_veins,39
3557,Hypothyroidism,26
3558,Hyperthyroidism,24
3559,Hypoglycemia,25
3560,Osteoarthristis,31
3561,Arthritis,5
3562,(vertigo)_Paroymsal__Positional_Vertigo,0
3563,Acne,2
3564,Urinary_tract_infection,38
3565,Psoriasis,35
3566,Impetigo,27
3567,Fungal_infection,15
3568,Allergy,4
3569,GERD,16
3570,Chronic_cholestasis,9
3571,Drug_Reaction,14
3572,Peptic_ulcer_diseae,33
3573,AIDS,1
3574,Diabetes,12
3575,Gastroenteritis,17
3576,Bronchial_Asthma,6
3577,Hypertension,23
3578,Migraine,30
3579,Cervical_spondylosis,7
3580,Paralysis_(brain_hemorrhage),32
3581,Jaundice,28
3582,Malaria,29
3583,Chicken_pox,8
3584,Dengue,11
3585,Typhoid,37
3586,hepatitis_A,40
3587,Hepatitis_B,19
3588,Hepatitis_C,20
3589,Hepatitis_D,21
3590,Hepatitis_E,22
3591,Alcoholic_hepatitis,3
3592,Tuberculosis,36
3593,Common_Cold,10
3594,Pneumonia,34
3595,Dimorphic_hemmorhoids(piles),13
3596,Heart_attack,18
3597,Varicose_veins,39
3598,Hypothyroidism,26
3599,Hyperthyroidism,24
3600,Hypoglycemia,25
3601,Osteoarthristis,31
3602,Arthritis,5
3603,(vertigo)_Paroymsal__Positional_Vertigo,0
3604,Acne,2
3605,Urinary_tract_infection,38
3606,Psoriasis,35
3607,Impetigo,27
3608,Fungal_infection,15
3609,Allergy,4
3610,GERD,16
3611,Chronic_cholestasis,9
3612,Drug_Reaction,14
3613,Peptic_ulcer_diseae,33
3614,AIDS,1
3615,Diabetes,12
3616,Gastroenteritis,17
3617,Bronchial_Asthma,6
3618,Hypertension,23
3619,Migraine,30
3620,Cervical_spondylosis,7
3621,Paralysis_(brain_hemorrhage),32
3622,Jaundice,28
3623,Malaria,29
3624,Chicken_pox,8
3625,Dengue,11
3626,Typhoid,37
3627,hepatitis_A,40
3628,Hepatitis_B,19
3629,Hepatitis_C,20
3630,Hepatitis_D,21
3631,Hepatitis_E,22
3632,Alcoholic_hepatitis,3
3633,Tuberculosis,36
3634,Common_Cold,10
3635,Pneumonia,34
3636,Dimorphic_hemmorhoids(piles),13
3637,Heart_attack,18
3638,Varicose_veins,39
3639,Hypothyroidism,26
3640,Hyperthyroidism,24
3641,Hypoglycemia,25
3642,Osteoarthristis,31
3643,Arthritis,5
3644,(vertigo)_Paroymsal__Positional_Vertigo,0
3645,Acne,2
3646,Urinary_tract_infection,38
3647,Psoriasis,35
3648,Impetigo,27
3649,Fungal_infection,15
3650,Allergy,4
3651,GERD,16
3652,Chronic_cholestasis,9
3653,Drug_Reaction,14
3654,Peptic_ulcer_diseae,33
3655,AIDS,1
3656,Diabetes,12
3657,Gastroenteritis,17
3658,Bronchial_Asthma,6
3659,Hypertension,23
3660,Migraine,30
3661,Cervical_spondylosis,7
3662,Paralysis_(brain_hemorrhage),32
3663,Jaundice,28
3664,Malaria,29
3665,Chicken_pox,8
3666,Dengue,11
3667,Typhoid,37
3668,hepatitis_A,40
3669,Hepatitis_B,19
3670,Hepatitis_C,20
3671,Hepatitis_D,21
3672,Hepatitis_E,22
3673,Alcoholic_hepatitis,3
3674,Tuberculosis,36
3675,Common_Cold,10
3676,Pneumonia,34
3677,Dimorphic_hemmorhoids(piles),13
3678,Heart_attack,18
3679,Varicose_veins,39
3680,Hypothyroidism,26
3681,Hyperthyroidism,24
3682,Hypoglycemia,25
3683,Osteoarthristis,31
3684,Arthritis,5
3685,(vertigo)_Paroymsal__Positional_Vertigo,0
3686,Acne,2
3687,Urinary_tract_infection,38
3688,Psoriasis,35
3689,Impetigo,27
3690,Fungal_infection,15
3691,Allergy,4
3692,GERD,16
3693,Chronic_cholestasis,9
3694,Drug_Reaction,14
3695,Peptic_ulcer_diseae,33
3696,AIDS,1
3697,Diabetes,12
3698,Gastroenteritis,17
3699,Bronchial_Asthma,6
3700,Hypertension,23
3701,Migraine,30
3702,Cervical_spondylosis,7
3703,Paralysis_(brain_hemorrhage),32
3704,Jaundice,28
3705,Malaria,29
3706,Chicken_pox,8
3707,Dengue,11
3708,Typhoid,37
3709,hepatitis_A,40
3710,Hepatitis_B,19
3711,Hepatitis_C,20
3712,Hepatitis_D,21
3713,Hepatitis_E,22
3714,Alcoholic_hepatitis,3
3715,Tuberculosis,36
3716,Common_Cold,10
3717,Pneumonia,34
3718,Dimorphic_hemmorhoids(piles),13
3719,Heart_attack,18
3720,Varicose_veins,39
3721,Hypothyroidism,26
3722,Hyperthyroidism,24
3723,Hypoglycemia,25
3724,Osteoarthristis,31
3725,Arthritis,5
3726,(vertigo)_Paroymsal__Positional_Vertigo,0
3727,Acne,2
3728,Urinary_tract_infection,38
3729,Psoriasis,35
3730,Impetigo,27
3731,Fungal_infection,15
3732,Allergy,4
3733,GERD,16
3734,Chronic_cholestasis,9
3735,Drug_Reaction,14
3736,Peptic_ulcer_diseae,33
3737,AIDS,1
3738,Diabetes,12
3739,Gastroenteritis,17
3740,Bronchial_Asthma,6
3741,Hypertension,23
3742,Migraine,30
3743,Cervical_spondylosis,7
3744,Paralysis_(brain_hemorrhage),32
3745,Jaundice,28
3746,Malaria,29
3747,Chicken_pox,8
3748,Dengue,11
3749,Typhoid,37
3750,hepatitis_A,40
3751,Hepatitis_B,19
3752,Hepatitis_C,20
3753,Hepatitis_D,21
3754,Hepatitis_E,22
3755,Alcoholic_hepatitis,3
3756,Tuberculosis,36
3757,Common_Cold,10
3758,Pneumonia,34
3759,Dimorphic_hemmorhoids(piles),13
3760,Heart_attack,18
3761,Varicose_veins,39
3762,Hypothyroidism,26
3763,Hyperthyroidism,24
3764,Hypoglycemia,25
3765,Osteoarthristis,31
3766,Arthritis,5
3767,(vertigo)_Paroymsal__Positional_Vertigo,0
3768,Acne,2
3769,Urinary_tract_infection,38
3770,Psoriasis,35
3771,Impetigo,27
3772,Fungal_infection,15
3773,Allergy,4
3774,GERD,16
3775,Chronic_cholestasis,9
3776,Drug_Reaction,14
3777,Peptic_ulcer_diseae,33
3778,AIDS,1
3779,Diabetes,12
3780,Gastroenteritis,17
3781,Bronchial_Asthma,6
3782,Hypertension,23
3783,Migraine,30
3784,Cervical_spondylosis,7
3785,Paralysis_(brain_hemorrhage),32
3786,Jaundice,28
3787,Malaria,29
3788,Chicken_pox,8
3789,Dengue,11
3790,Typhoid,37
3791,hepatitis_A,40
3792,Hepatitis_B,19
3793,Hepatitis_C,20
3794,Hepatitis_D,21
3795,Hepatitis_E,22
3796,Alcoholic_hepatitis,3
3797,Tuberculosis,36
3798,Common_Cold,10
3799,Pneumonia,34
3800,Dimorphic_hemmorhoids(piles),13
3801,Heart_attack,18
3802,Varicose_veins,39
3803,Hypothyroidism,26
3804,Hyperthyroidism,24
3805,Hypoglycemia,25
3806,Osteoarthristis,31
3807,Arthritis,5
3808,(vertigo)_Paroymsal__Positional_Vertigo,0
3809,Acne,2
3810,Urinary_tract_infection,38
3811,Psoriasis,35
3812,Impetigo,27
3813,Fungal_infection,15
3814,Allergy,4
3815,GERD,16
3816,Chronic_cholestasis,9
3817,Drug_Reaction,14
3818,Peptic_ulcer_diseae,33
3819,AIDS,1
3820,Diabetes,12
3821,Gastroenteritis,17
3822,Bronchial_Asthma,6
3823,Hypertension,23
3824,Migraine,30
3825,Cervical_spondylosis,7
3826,Paralysis_(brain_hemorrhage),32
3827,Jaundice,28
3828,Malaria,29
3829,Chicken_pox,8
3830,Dengue,11
3831,Typhoid,37
3832,hepatitis_A,40
3833,Hepatitis_B,19
3834,Hepatitis_C,20
3835,Hepatitis_D,21
3836,Hepatitis_E,22
3837,Alcoholic_hepatitis,3
3838,Tuberculosis,36
3839,Common_Cold,10
3840,Pneumonia,34
3841,Dimorphic_hemmorhoids(piles),13
3842,Heart_attack,18
3843,Varicose_veins,39
3844,Hypothyroidism,26
3845,Hyperthyroidism,24
3846,Hypoglycemia,25
3847,Osteoarthristis,31
3848,Arthritis,5
3849,(vertigo)_Paroymsal__Positional_Vertigo,0
3850,Acne,2
3851,Urinary_tract_infection,38
3852,Psoriasis,35
3853,Impetigo,27
3854,Fungal_infection,15
3855,Allergy,4
3856,GERD,16
3857,Chronic_cholestasis,9
3858,Drug_Reaction,14
3859,Peptic_ulcer_diseae,33
3860,AIDS,1
3861,Diabetes,12
3862,Gastroenteritis,17
3863,Bronchial_Asthma,6
3864,Hypertension,23
3865,Migraine,30
3866,Cervical_spondylosis,7
3867,Paralysis_(brain_hemorrhage),32
3868,Jaundice,28
3869,Malaria,29
3870,Chicken_pox,8
3871,Dengue,11
3872,Typhoid,37
3873,hepatitis_A,40
3874,Hepatitis_B,19
3875,Hepatitis_C,20
3876,Hepatitis_D,21
3877,Hepatitis_E,22
3878,Alcoholic_hepatitis,3
3879,Tuberculosis,36
3880,Common_Cold,10
3881,Pneumonia,34
3882,Dimorphic_hemmorhoids(piles),13
3883,Heart_attack,18
3884,Varicose_veins,39
3885,Hypothyroidism,26
3886,Hyperthyroidism,24
3887,Hypoglycemia,25
3888,Osteoarthristis,31
3889,Arthritis,5
3890,(vertigo)_Paroymsal__Positional_Vertigo,0
3891,Acne,2
3892,Urinary_tract_infection,38
3893,Psoriasis,35
3894,Impetigo,27
3895,Fungal_infection,15
3896,Allergy,4
3897,GERD,16
3898,Chronic_cholestasis,9
3899,Drug_Reaction,14
3900,Peptic_ulcer_diseae,33
3901,AIDS,1
3902,Diabetes,12
3903,Gastroenteritis,17
3904,Bronchial_Asthma,6
3905,Hypertension,23
3906,Migraine,30
3907,Cervical_spondylosis,7
3908,Paralysis_(brain_hemorrhage),32
3909,Jaundice,28
3910,Malaria,29
3911,Chicken_pox,8
3912,Dengue,11
3913,Typhoid,37
3914,hepatitis_A,40
3915,Hepatitis_B,19
3916,Hepatitis_C,20
3917,Hepatitis_D,21
3918,Hepatitis_E,22
3919,Alcoholic_hepatitis,3
3920,Tuberculosis,36
3921,Common_Cold,10
3922,Pneumonia,34
3923,Dimorphic_hemmorhoids(piles),13
3924,Heart_attack,18
3925,Varicose_veins,39
3926,Hypothyroidism,26
3927,Hyperthyroidism,24
3928,Hypoglycemia,25
3929,Osteoarthristis,31
3930,Arthritis,5
3931,(vertigo)_Paroymsal__Positional_Vertigo,0
3932,Acne,2
3933,Urinary_tract_infection,38
3934,Psoriasis,35
3935,Impetigo,27
3936,Fungal_infection,15
3937,Allergy,4
3938,GERD,16
3939,Chronic_cholestasis,9
3940,Drug_Reaction,14
3941,Peptic_ulcer_diseae,33
3942,AIDS,1
3943,Diabetes,12
3944,Gastroenteritis,17
3945,Bronchial_Asthma,6
3946,Hypertension,23
3947,Migraine,30
3948,Cervical_spondylosis,7
3949,Paralysis_(brain_hemorrhage),32
3950,Jaundice,28
3951,Malaria,29
3952,Chicken_pox,8
3953,Dengue,11
3954,Typhoid,37
3955,hepatitis_A,40
3956,Hepatitis_B,19
3957,Hepatitis_C,20
3958,Hepatitis_D,21
3959,Hepatitis_E,22
3960,Alcoholic_hepatitis,3
3961,Tuberculosis,36
3962,Common_Cold,10
3963,Pneumonia,34
3964,Dimorphic_hemmorhoids(piles),13
3965,Heart_attack,18
3966,Varicose_veins,39
3967,Hypothyroidism,26
3968,Hyperthyroidism,24
3969,Hypoglycemia,25
3970,Osteoarthristis,31
3971,Arthritis,5
3972,(vertigo)_Paroymsal__Positional_Vertigo,0
3973,Acne,2
3974,Urinary_tract_infection,38
3975,Psoriasis,35
3976,Impetigo,27
3977,Fungal_infection,15
3978,Allergy,4
3979,GERD,16
3980,Chronic_cholestasis,9
3981,Drug_Reaction,14
3982,Peptic_ulcer_diseae,33
3983,AIDS,1
3984,Diabetes,12
3985,Gastroenteritis,17
3986,Bronchial_Asthma,6
3987,Hypertension,23
3988,Migraine,30
3989,Cervical_spondylosis,7
3990,Paralysis_(brain_hemorrhage),32
3991,Jaundice,28
3992,Malaria,29
3993,Chicken_pox,8
3994,Dengue,11
3995,Typhoid,37
3996,hepatitis_A,40
3997,Hepatitis_B,19
3998,Hepatitis_C,20
3999,Hepatitis_D,21
4000,Hepatitis_E,22
4001,Alcoholic_hepatitis,3
4002,Tuberculosis,36
4003,Common_Cold,10
4004,Pneumonia,34
4005,Dimorphic_hemmorhoids(piles),13
4006,Heart_attack,18
4007,Varicose_veins,39
4008,Hypothyroidism,26
4009,Hyperthyroidism,24
4010,Hypoglycemia,25
4011,Osteoarthristis,31
4012,Arthritis,5
4013,(vertigo)_Paroymsal__Positional_Vertigo,0
4014,Acne,2
4015,Urinary_tract_infection,38
4016,Psoriasis,35
4017,Impetigo,27
4018,Fungal_infection,15
4019,Allergy,4
4020,GERD,16
4021,Chronic_cholestasis,9
4022,Drug_Reaction,14
4023,Peptic_ulcer_diseae,33
4024,AIDS,1
4025,Diabetes,12
4026,Gastroenteritis,17
4027,Bronchial_Asthma,6
4028,Hypertension,23
4029,Migraine,30
4030,Cervical_spondylosis,7
4031,Paralysis_(brain_hemorrhage),32
4032,Jaundice,28
4033,Malaria,29
4034,Chicken_pox,8
4035,Dengue,11
4036,Typhoid,37
4037,hepatitis_A,40
4038,Hepatitis_B,19
4039,Hepatitis_C,20
4040,Hepatitis_D,21
4041,Hepatitis_E,22
4042,Alcoholic_hepatitis,3
4043,Tuberculosis,36
4044,Common_Cold,10
4045,Pneumonia,34
4046,Dimorphic_hemmorhoids(piles),13
4047,Heart_attack,18
4048,Varicose_veins,39
4049,Hypothyroidism,26
4050,Hyperthyroidism,24
4051,Hypoglycemia,25
4052,Osteoarthristis,31
4053,Arthritis,5
4054,(vertigo)_Paroymsal__Positional_Vertigo,0
4055,Acne,2
4056,Urinary_tract_infection,38
4057,Psoriasis,35
4058,Impetigo,27
4059,Fungal_infection,15
4060,Allergy,4
4061,GERD,16
4062,Chronic_cholestasis,9
4063,Drug_Reaction,14
4064,Peptic_ulcer_diseae,33
4065,AIDS,1
4066,Diabetes,12
4067,Gastroenteritis,17
4068,Bronchial_Asthma,6
4069,Hypertension,23
4070,Migraine,30
4071,Cervical_spondylosis,7
4072,Paralysis_(brain_hemorrhage),32
4073,Jaundice,28
4074,Malaria,29
4075,Chicken_pox,8
4076,Dengue,11
4077,Typhoid,37
4078,hepatitis_A,40
4079,Hepatitis_B,19
4080,Hepatitis_C,20
4081,Hepatitis_D,21
4082,Hepatitis_E,22
4083,Alcoholic_hepatitis,3
4084,Tuberculosis,36
4085,Common_Cold,10
4086,Pneumonia,34
4087,Dimorphic_hemmorhoids(piles),13
4088,Heart_attack,18
4089,Varicose_veins,39
4090,Hypothyroidism,26
4091,Hyperthyroidism,24
4092,Hypoglycemia,25
4093,Osteoarthristis,31
4094,Arthritis,5
4095,(vertigo)_Paroymsal__Positional_Vertigo,0
4096,Acne,2
4097,Urinary_tract_infection,38
4098,Psoriasis,35
4099,Impetigo,27
4100,Fungal_infection,15
4101,Allergy,4
4102,GERD,16
4103,Chronic_cholestasis,9
4104,Drug_Reaction,14
4105,Peptic_ulcer_diseae,33
4106,AIDS,1
4107,Diabetes,12
4108,Gastroenteritis,17
4109,Bronchial_Asthma,6
4110,Hypertension,23
4111,Migraine,30
4112,Cervical_spondylosis,7
4113,Paralysis_(brain_hemorrhage),32
4114,Jaundice,28
4115,Malaria,29
4116,Chicken_pox,8
4117,Dengue,11
4118,Typhoid,37
4119,hepatitis_A,40
4120,Hepatitis_B,19
4121,Hepatitis_C,20
4122,Hepatitis_D,21
4123,Hepatitis_E,22
4124,Alcoholic_hepatitis,3
4125,Tuberculosis,36
4126,Common_Cold,10
4127,Pneumonia,34
4128,Dimorphic_hemmorhoids(piles),13
4129,Heart_attack,18
4130,Varicose_veins,39
4131,Hypothyroidism,26
4132,Hyperthyroidism,24
4133,Hypoglycemia,25
4134,Osteoarthristis,31
4135,Arthritis,5
4136,(vertigo)_Paroymsal__Positional_Vertigo,0
4137,Acne,2
4138,Urinary_tract_infection,38
4139,Psoriasis,35
4140,Impetigo,27
4141,Fungal_infection,15
4142,Allergy,4
4143,GERD,16
